driver_name,driver_id,manufacturer,car_number,lap_number,running_position,lap_speed,lap_time,team,playoffs,points_ineligible,starting_position,finish_position,statuses
Kyle Larson,4030,Chv,5,16,14,77.510,116.114,Hendrick Motorsports,False,False,22,20,pitting out
Brad Keselowski,1816,Frd,6,64,2,77.489,116.146,RFK Racing,False,False,34,26,caution
Tyler Reddick,4065,Tyt,45,199,15,77.470,116.174,23XI Racing,False,False,11,2,caution
Christopher Bell,4153,Tyt,20,10,18,77.443,116.215,Joe Gibbs Racing,False,False,20,31,pitting in
Daniel Suarez,4113,Chv,99,134,25,77.440,116.219,Trackhouse Racing,False,False,36,13,caution
Justin Haley,4172,Chv,7,67,20,77.437,116.223,Spire Motorsports,False,False,35,19,pitting in
Helio Castroneves,4505,Chv,91,16,39,77.415,116.257,Trackhouse Racing,False,False,41,39,pitting out
Kyle Busch,454,Chv,8,71,34,77.413,116.260,Richard Childress Racing,False,False,21,34,pitting out
Noah Gragson,4224,Frd,4,68,27,77.412,116.261,Front Row Motorsports,False,False,32,28,caution
Kyle Larson,4030,Chv,5,86,16,77.382,116.306,Hendrick Motorsports,False,False,22,20,caution
Josh Berry,4123,Frd,21,16,23,77.364,116.333,Wood Brothers Racing,False,False,29,37,pitting out
Jimmie Johnson,1717,Tyt,84,76,28,77.355,116.347,Legacy Motor Club,False,False,40,3,caution
Ryan Preece,4070,Frd,60,17,10,77.351,116.352,RFK Racing,False,False,27,32,pitting out
